model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
5,2019,24388,0,8000,1,135,72.4,2.0
5,2020,25988,0,10000,1,135,53.3,2.0
5,2019,16490,1,8328,3,145,39.2,1.2
5,2019,21790,0,10836,1,135,78.5,1.8
5,2019,16490,1,4890,3,145,39.2,1.2
5,2019,24790,0,5651,1,140,72.4,2.0
5,2019,21490,0,9735,1,135,78.5,1.8
5,2019,18495,1,8514,3,145,39.2,1.2
5,2019,18495,1,4774,3,145,39.2,1.2
5,2019,24995,0,7500,1,140,58.9,1.8
5,2019,16995,1,3000,3,145,39.2,1.2
5,2019,22790,0,12501,1,135,72.4,2.0
5,2020,25990,0,6124,1,135,53.3,2.0
5,2019,21490,0,10124,1,135,85.6,1.8
5,2019,21490,0,9107,1,135,72.4,2.0
5,2019,23698,0,2535,1,135,72.4,2.0
5,2020,22990,0,2797,1,135,62.8,1.8
5,2020,26490,0,1879,1,135,53.3,2.0
5,2020,25490,0,1697,1,135,56.5,1.8
5,2019,22990,0,13410,1,135,72.4,2.0
5,2019,19990,1,4332,3,150,39.2,1.2
5,2019,20990,1,8503,3,150,39.2,1.2
5,2019,17890,1,3695,3,150,39.2,1.2
5,2019,18995,1,2579,3,145,39.2,1.2
5,2019,17990,1,6057,3,145,39.2,1.2
5,2019,18690,1,2907,3,145,39.2,1.2
5,2019,16990,1,7134,3,145,39.2,1.2
5,2019,16990,1,25,3,145,39.2,1.2
5,2019,22727,0,4451,1,135,72.4,2.0
5,2019,20995,0,5668,1,135,72.4,2.0
5,2019,20995,0,5250,1,135,85.6,1.8
5,2019,22290,0,4633,1,140,78.5,1.8
5,2019,16490,1,9625,3,145,39.2,1.2
5,2019,19790,0,5804,1,135,85.6,1.8
5,2019,15790,1,10000,3,145,39.2,1.2
5,2019,17480,1,9999,3,145,39.2,1.2
5,2020,24980,0,5000,1,135,57.7,1.8
5,2019,18990,1,3860,3,145,39.2,1.2
5,2019,21495,0,9004,1,135,85.6,1.8
5,2019,17960,1,4500,3,145,39.2,1.2
5,2019,17960,1,4500,3,145,39.2,1.2
5,2019,23995,0,5784,1,135,72.4,2.0
5,2019,17995,1,6551,3,145,39.2,1.2
5,2019,24795,0,6770,1,135,72.4,2.0
5,2019,18995,1,500,3,145,39.2,1.2
5,2019,19995,1,500,3,145,39.2,1.2
5,2019,22595,0,10500,1,135,72.4,2.0
5,2019,25595,0,1215,1,135,78.5,1.8
5,2019,23445,0,5558,1,135,78.5,1.8
5,2019,23395,0,6125,1,135,78.5,1.8
5,2019,23445,0,2620,1,135,78.5,1.8
5,2019,24998,0,2474,1,140,72.4,2.0
5,2019,23498,0,6513,1,140,78.5,1.8
5,2019,23995,0,6989,1,135,72.4,2.0
5,2019,22995,0,11000,1,140,72.4,2.0
5,2019,22995,0,3754,1,135,78.5,1.8
5,2020,28815,0,987,1,140,53.3,2.0
5,2019,19995,0,11293,1,135,85.6,1.8
5,2019,19995,0,5674,1,140,85.6,1.8
5,2019,23995,0,9250,1,135,72.4,2.0
5,2019,23495,1,5600,3,145,39.2,1.2
5,2020,27995,0,2500,1,135,53.3,2.0
5,2019,21000,0,11449,1,140,78.5,1.8
5,2020,28000,0,10,1,140,56.5,1.8
5,2019,17999,1,3510,3,145,39.2,1.2
5,2019,20497,0,4412,1,135,78.5,1.8
5,2019,23500,0,10016,1,135,78.5,1.8
5,2019,21665,0,11051,1,135,85.6,1.8
5,2019,21280,1,5102,3,145,39.2,1.2
5,2019,24960,0,2535,1,135,72.4,2.0
5,2019,19540,1,8970,3,145,39.2,1.2
5,2019,20110,0,5922,1,135,85.6,1.8
5,2019,23060,0,15631,1,135,72.4,2.0
5,2020,26991,0,3636,1,140,53.3,2.0
5,2019,22900,0,5910,1,135,85.6,1.8
5,2019,24025,0,8812,1,135,78.5,1.8
5,2019,26495,0,1000,1,135,72.4,2.0
5,2019,27795,0,1000,1,135,72.4,2.0
5,2019,22999,0,4113,1,135,85.6,1.8
5,2019,21999,0,8171,1,135,78.5,1.8
5,2019,19990,1,3422,3,145,39.2,1.2
5,2019,19900,1,6522,3,145,39.2,1.2
5,2019,22000,0,11478,1,135,78.5,1.8
5,2019,19290,1,10011,3,150,39.2,1.2
5,2019,19995,1,7777,3,145,39.2,1.2
5,2019,23888,0,14417,1,140,72.4,2.0
5,2019,22495,0,2034,1,140,78.5,1.8
5,2020,28495,0,2141,1,140,56.5,1.8
5,2019,25195,0,3998,1,135,72.4,2.0
5,2019,21495,0,10420,1,140,85.6,1.8
5,2019,21790,0,10120,1,140,78.5,1.8
5,2020,24995,0,3989,1,135,57.7,1.8
5,2020,22995,0,636,1,135,62.8,1.8
5,2019,26995,0,3000,1,140,72.4,2.0
5,2019,21995,0,9333,1,135,78.5,1.8
5,2019,17495,1,999,3,145,39.2,1.2
5,2019,22050,0,12000,1,135,72.4,2.0
5,2020,28795,0,1544,1,135,53.3,2.0
5,2020,20692,1,7345,3,145,39.2,1.2
5,2019,21495,0,20657,1,140,85.6,1.8
5,2019,22514,0,8309,1,135,78.5,1.8
5,2020,29450,0,943,1,135,53.3,2.0
5,2020,26950,0,3168,1,135,53.3,2.0
5,2020,24995,0,2136,1,135,56.5,1.8
5,2019,23000,0,6158,1,140,72.4,2.0
5,2019,20689,0,7963,1,135,85.6,1.8
5,2019,19219,1,384,3,145,39.2,1.2
5,2019,21991,0,5000,1,135,78.5,1.8
5,2019,22980,0,3459,1,135,72.4,2.0
5,2019,15291,1,7317,3,145,39.2,1.2
5,2019,22780,0,9980,1,135,72.4,2.0
5,2020,19495,1,4568,3,150,39.2,1.2
5,2019,18991,0,7000,1,135,85.6,1.8
5,2019,19291,0,13998,1,135,85.6,1.8
5,2019,23505,0,9264,1,135,78.5,1.8
5,2019,17865,1,17197,3,145,39.2,1.2
5,2019,20499,0,4942,1,135,85.6,1.8
5,2020,27893,0,3390,1,135,72.4,2.0
5,2019,22226,0,9264,1,135,78.5,1.8
5,2019,16821,1,6329,3,145,39.2,1.2
5,2020,25998,0,5000,1,140,53.3,2.0
5,2003,1495,1,89000,3,235,39.2,1.6
5,2019,20995,0,6834,1,135,72.4,2.0
5,2019,17989,1,151,3,145,39.2,1.2
5,2019,26999,0,6500,1,140,72.4,2.0
5,2004,1250,1,111000,3,260,37.2,1.8
5,2019,16495,1,5517,3,145,39.2,1.2
5,2019,17995,1,3792,3,145,39.2,1.2
5,2019,16495,1,5139,3,145,39.2,1.2
5,2019,23995,0,42,1,135,57.7,1.8
5,2020,25995,0,100,1,135,53.3,2.0
5,2019,22250,0,10932,1,135,78.5,1.8
5,2019,19995,0,14198,1,135,85.6,1.8
5,2019,22485,0,9111,1,140,78.5,1.8
5,2019,20985,0,5372,1,135,85.6,1.8
5,2019,21999,0,17095,1,140,72.4,2.0
5,2019,17999,1,20,3,145,39.2,1.2
5,2019,17499,1,20,3,145,39.2,1.2
5,2019,16299,1,18020,3,145,39.2,1.2
5,2019,21450,0,9244,1,140,85.6,1.8
5,2019,20499,0,10436,1,135,78.5,1.8
5,2019,16491,1,15,3,145,39.2,1.2
5,2019,21450,0,7899,1,135,85.6,1.8
5,2019,21450,0,8908,1,135,78.5,1.8
5,2003,2195,0,102000,3,300,34.5,1.8
5,2019,21995,0,4800,1,135,85.6,1.8
5,2019,22691,0,3698,1,135,72.4,2.0
5,2019,15991,1,10,3,145,39.2,1.2
5,2019,15991,1,10,3,145,39.2,1.2
5,2019,23490,0,8239,1,135,78.5,1.8
5,2019,25495,0,9317,1,135,85.6,1.8
5,2001,899,0,76000,3,300,35.3,1.6
5,2019,17790,1,15,3,145,39.2,1.2
5,2019,17990,1,10,3,145,39.2,1.2
5,2019,16990,1,10,3,145,39.2,1.2
5,2008,4295,1,76300,3,260,36.7,1.8
5,2019,19795,0,7841,1,135,78.5,1.8
5,2019,23395,0,10513,1,140,85.6,1.8
5,2019,18700,1,6597,3,145,39.2,1.2
5,2019,22700,0,6289,1,135,78.5,1.8
5,2019,16790,1,97,3,145,39.2,1.2
5,2019,23700,0,3628,1,135,72.4,2.0
5,2020,26700,0,3675,1,135,53.3,2.0
5,2019,23650,0,8087,1,135,72.4,2.0
5,2019,21990,0,12000,1,135,78.5,1.8
5,2020,19790,1,3000,3,145,39.2,1.2
5,2019,20450,0,8000,1,135,85.6,1.8
5,2019,16200,1,3837,3,145,39.2,1.2
5,2019,21491,0,3993,1,135,85.6,1.8
5,2020,25990,0,1112,2,135,53.3,2.0
5,2019,21850,0,9300,1,135,58.9,1.8
5,2020,23550,0,3000,1,135,58.9,1.8
5,2019,21991,0,13000,1,135,78.5,1.8
5,2019,22850,0,9000,1,135,78.5,1.8
5,2019,19990,0,9968,1,135,85.6,1.8
5,2019,19990,0,10175,1,135,85.6,1.8
5,2019,25650,0,4000,1,135,72.4,2.0
5,2019,21350,0,15481,1,135,78.5,1.8
5,2019,22990,0,7000,1,135,78.5,1.8
5,2019,22990,0,6000,1,135,78.5,1.8
5,2019,23650,0,7000,1,135,85.6,1.8
5,2019,21990,0,10055,1,135,78.5,1.8
5,2020,18990,1,3000,3,145,39.2,1.2
5,2019,21500,0,6610,1,135,85.6,1.8
5,2019,21690,0,9823,1,135,78.5,1.8
5,2019,22750,0,9000,1,135,72.4,2.0
5,2019,22250,0,8563,1,135,78.5,1.8
5,2019,24495,0,2165,1,135,72.4,2.0
5,2019,24295,0,6568,1,135,72.4,2.0
5,2019,22000,0,7575,1,135,78.5,1.8
5,2019,16500,1,6170,3,145,39.2,1.2
5,2019,23500,0,6033,1,135,78.5,1.8
5,2007,2795,1,71248,3,260,36.7,1.8
5,2005,2495,1,88150,0,125,58.9,1.4
5,2005,3495,1,77500,3,235,40.4,1.6
5,2004,2095,1,96000,3,260,36.7,1.8
5,2019,23250,0,3568,1,140,72.4,2.0
5,2019,21494,0,7792,1,135,78.5,1.8
5,2019,21249,0,10353,1,135,85.6,1.8
5,2019,21250,0,7125,1,135,85.6,1.8
5,2019,21995,0,8661,1,135,78.5,1.8
5,2019,22995,0,4319,1,140,85.6,1.8
