model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
11,2018,19998,0,16634,1,135,94.1,1.8
11,2017,20998,0,17681,1,135,235.0,1.8
11,2017,20610,0,17689,1,135,94.1,1.8
11,2017,21490,0,17753,2,140,68.9,1.8
11,2018,22000,0,18000,1,140,85.6,1.8
11,2016,19500,0,18096,1,0,94.1,1.8
11,2017,20995,0,18136,1,0,85.6,1.8
11,2017,18490,0,18460,1,0,94.1,1.8
11,2016,18999,0,18793,1,0,94.1,1.8
11,2017,20495,0,19000,1,0,85.6,1.8
11,2017,20990,0,19133,1,135,85.6,1.8
11,2015,17495,0,19350,1,0,134.5,1.8
11,2016,18915,0,19391,1,0,85.6,1.8
11,2016,18995,0,19573,1,0,85.6,1.8
11,2017,18999,0,19870,1,0,94.1,1.8
11,2016,20000,0,20000,1,0,94.1,1.8
11,2016,18495,0,20163,1,0,94.1,1.8
11,2018,22000,0,20252,1,135,85.6,1.8
11,2016,21500,0,20500,1,0,85.6,1.8
11,2017,18995,0,20828,1,135,94.1,1.8
11,2016,22995,0,21000,1,10,64.2,1.8
11,2016,19390,0,21184,1,0,94.1,1.8
11,2016,18675,0,21291,1,0,94.1,1.8
11,2017,19195,0,21387,1,0,94.1,1.8
11,2016,19523,0,21720,1,0,85.6,1.8
11,2017,17498,0,21824,1,0,94.1,1.8
11,2014,19995,0,22271,1,10,64.2,1.8
11,2015,19723,0,22447,1,0,68.9,1.8
11,2014,18750,0,23000,1,0,68.9,1.8
11,2017,17995,0,23056,1,0,94.1,1.8
11,2017,21000,0,23170,1,140,85.6,1.8
11,2016,18690,0,23300,1,0,85.6,1.8
11,2017,19750,0,23343,1,135,94.1,1.8
11,2016,19490,0,23344,1,0,94.1,1.8
11,2014,15990,0,23523,2,0,134.5,1.8
11,2017,20095,0,23583,1,135,94.1,1.8
11,2017,22990,0,24128,1,135,64.2,1.8
11,2017,21995,0,24301,1,0,68.9,1.8
11,2016,17250,0,24572,1,0,94.1,1.8
11,2016,18495,0,24715,1,0,94.1,1.8
11,2017,19495,0,25000,1,0,85.6,1.8
11,2017,18495,0,25200,1,0,94.1,1.8
11,2015,23995,0,25360,1,10,64.2,1.8
11,2017,21700,0,25606,2,135,68.9,1.8
11,2013,17353,0,27000,1,0,68.9,1.8
11,2016,20995,0,27086,1,10,64.2,1.8
11,2017,20495,0,27203,1,0,85.6,1.8
11,2013,11495,0,27800,1,0,72.4,1.8
11,2017,17498,0,27899,1,0,94.1,1.8
11,2016,17695,0,28000,1,0,85.6,1.8
11,2015,21795,0,28001,2,10,64.2,1.8
11,2017,19313,0,28031,1,0,94.1,1.8
11,2016,17250,0,28126,1,0,94.1,1.8
11,2015,21790,0,28254,2,10,64.2,1.8
11,2016,18595,0,28578,1,0,85.6,1.8
11,2016,18570,0,29234,1,0,85.6,1.8
11,2016,18999,0,29608,1,0,85.6,1.8
11,2016,16390,0,30125,1,0,94.1,1.8
11,2017,22991,0,30130,1,140,64.2,1.8
11,2017,20100,0,30687,1,0,94.1,1.8
11,2017,18490,0,30785,1,0,94.1,1.8
11,2015,21990,0,30862,2,10,64.2,1.8
11,2016,16999,0,30994,1,0,94.1,1.8
11,2016,16890,0,31055,1,0,94.1,1.8
11,2016,17500,0,31182,1,0,85.6,1.8
11,2016,16995,0,31432,1,0,94.1,1.8
11,2017,18995,0,31500,1,0,85.6,1.8
11,2016,16950,0,31717,1,0,94.1,1.8
11,2018,22890,0,31786,1,135,235.0,1.8
11,2015,15499,0,32314,1,0,72.4,1.8
11,2016,20995,0,32457,1,0,94.1,1.8
11,2016,22995,0,32853,1,10,64.2,1.8
11,2016,17998,0,32868,1,0,94.1,1.8
11,2016,17995,0,32988,1,0,94.1,1.8
11,2017,19295,0,33124,1,0,85.6,1.8
11,2016,15999,0,33501,1,0,94.1,1.8
11,2017,17800,0,33710,1,135,94.1,1.8
11,2017,18500,0,33751,1,135,94.1,1.8
11,2017,18995,0,33875,1,0,94.1,1.8
11,2013,11500,0,33905,1,0,70.6,1.8
11,2018,18699,0,34502,1,140,235.0,1.8
11,2017,19689,0,34885,1,0,85.6,1.8
11,2016,18004,0,35373,1,0,85.6,1.8
11,2013,13495,0,35726,1,0,134.5,1.8
11,2017,19995,0,36000,1,0,68.9,1.8
11,2016,17995,0,36520,1,0,85.6,1.8
11,2016,20000,0,37000,1,0,85.6,1.8
11,2017,17498,0,37071,1,135,85.6,1.8
11,2017,18400,0,37199,1,140,85.6,1.8
11,2017,20500,0,37500,1,140,85.6,1.8
11,2017,18799,0,37564,1,140,85.6,1.8
11,2012,13199,0,37870,1,0,134.5,1.8
11,2016,18490,0,37908,1,0,94.1,1.8
11,2017,19980,0,39158,1,0,94.1,1.8
11,2017,18700,0,39402,1,0,94.1,1.8
11,2017,17542,0,40205,1,0,94.1,1.8
11,2016,17000,0,40794,1,0,85.6,1.8
11,2009,5750,0,40954,1,10,65.7,1.5
11,2016,17480,0,41487,1,0,85.6,1.8
11,2016,17519,0,41902,1,0,94.1,1.8
11,2013,18495,0,42659,1,10,64.2,1.8
11,2015,12000,0,42929,2,0,72.4,1.8
11,2018,18990,0,43078,1,135,94.1,1.8
11,2016,17819,0,43463,1,0,94.1,1.8
11,2018,19072,0,43584,1,135,235.0,1.8
11,2018,19699,0,43678,1,135,235.0,1.8
11,2017,17000,0,43960,1,0,94.1,1.8
11,2018,17995,0,44512,1,135,94.1,1.8
11,2017,17498,0,45756,1,140,94.1,1.8
11,2017,16780,0,45917,1,0,94.1,1.8
11,2015,20500,0,46230,1,10,64.2,1.8
11,2016,16999,0,46994,1,0,85.6,1.8
11,2016,15795,0,47000,2,0,134.5,1.8
11,2014,15995,0,47221,1,0,134.5,1.8
11,2017,18765,0,47348,1,0,94.1,1.8
11,2017,18495,0,47626,1,0,94.1,1.8
11,2014,11750,0,47666,1,0,70.6,1.8
11,2010,7400,0,48000,1,0,72.4,1.8
11,2016,20000,0,48153,2,10,64.2,1.8
11,2016,17650,0,48297,1,0,85.6,1.8
11,2013,16995,0,48597,1,0,68.9,1.8
11,2015,18795,0,48911,1,0,68.9,1.8
11,2018,16995,0,49000,1,135,94.1,1.8
11,2016,17291,0,49104,1,0,85.6,1.8
11,2014,11995,0,49999,1,0,70.6,1.8
11,2014,15362,0,50647,1,0,134.5,1.8
11,2014,11160,0,51141,1,0,72.4,1.8
11,2015,15995,0,51896,1,0,134.5,1.8
11,2013,13522,0,52217,1,0,134.5,1.8
11,2017,18000,0,52926,1,135,94.1,1.8
11,2015,17498,0,53101,1,10,64.2,1.8
11,2016,17495,0,53500,1,0,68.9,1.8
11,2017,17250,0,54597,1,0,94.1,1.8
11,2016,16498,0,55826,1,0,85.6,1.8
11,2013,16500,0,56077,1,10,64.2,1.8
11,2017,16500,0,56178,1,140,94.1,1.8
11,2009,6850,0,57861,1,0,70.6,1.8
11,2017,14800,0,58458,1,135,94.1,1.8
11,2013,17995,0,58852,2,10,64.2,1.8
11,2018,18150,0,59191,2,135,235.0,1.8
11,2015,14499,0,61253,1,0,72.4,1.8
11,2016,15995,0,61458,1,0,85.6,1.8
11,2016,15998,0,62737,1,0,94.1,1.8
11,2014,16495,0,65282,1,10,64.2,1.8
11,2014,15995,0,65829,1,0,68.9,1.8
11,2017,16498,0,66661,1,135,85.6,1.8
11,2010,6995,0,67000,1,0,70.6,1.8
11,2010,8700,0,67662,1,0,70.6,1.8
11,2016,15499,0,67874,1,0,94.1,1.8
11,2013,14498,0,68057,1,0,68.9,1.8
11,2010,8993,0,68296,1,0,70.6,1.8
11,2017,15698,0,68812,1,0,94.1,1.8
11,2013,17995,0,78400,1,10,64.2,1.8
11,2016,13690,0,78500,1,0,94.1,1.8
11,2013,8988,0,80000,1,0,70.6,1.8
11,2009,6990,0,83000,1,0,72.4,1.8
11,2013,13495,0,84553,1,0,68.9,1.8
11,2010,10995,0,85000,1,0,70.6,1.8
11,2009,6500,0,102415,1,0,70.6,1.8
11,2011,7250,1,112000,2,0,70.6,1.8
11,2008,4490,0,120000,1,10,65.7,1.5
11,2005,2495,0,130000,1,10,65.7,1.5
11,2013,9980,0,131000,1,0,68.9,1.8
11,2008,3995,0,133107,1,10,65.7,1.5
