model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
5,2019,21999,0,8171,1,135,78.5,1.8
5,2019,19990,1,3422,3,145,39.2,1.2
5,2019,19900,1,6522,3,145,39.2,1.2
5,2019,22000,0,11478,1,135,78.5,1.8
5,2019,19290,1,10011,3,150,39.2,1.2
5,2019,19995,1,7777,3,145,39.2,1.2
5,2019,23888,0,14417,1,140,72.4,2.0
5,2019,22495,0,2034,1,140,78.5,1.8
5,2020,28495,0,2141,1,140,56.5,1.8
5,2019,25195,0,3998,1,135,72.4,2.0
5,2019,21495,0,10420,1,140,85.6,1.8
5,2019,21790,0,10120,1,140,78.5,1.8
5,2020,24995,0,3989,1,135,57.7,1.8
5,2020,22995,0,636,1,135,62.8,1.8
5,2019,26995,0,3000,1,140,72.4,2.0
5,2019,21995,0,9333,1,135,78.5,1.8
5,2019,17495,1,999,3,145,39.2,1.2
5,2019,22050,0,12000,1,135,72.4,2.0
5,2020,28795,0,1544,1,135,53.3,2.0
5,2020,20692,1,7345,3,145,39.2,1.2
5,2019,21495,0,20657,1,140,85.6,1.8
5,2019,22514,0,8309,1,135,78.5,1.8
5,2020,29450,0,943,1,135,53.3,2.0
5,2020,26950,0,3168,1,135,53.3,2.0
5,2020,24995,0,2136,1,135,56.5,1.8
5,2019,23000,0,6158,1,140,72.4,2.0
5,2019,20689,0,7963,1,135,85.6,1.8
5,2019,19219,1,384,3,145,39.2,1.2
5,2019,21991,0,5000,1,135,78.5,1.8
5,2019,22980,0,3459,1,135,72.4,2.0
5,2019,15291,1,7317,3,145,39.2,1.2
5,2019,22780,0,9980,1,135,72.4,2.0
5,2020,19495,1,4568,3,150,39.2,1.2
5,2019,18991,0,7000,1,135,85.6,1.8
5,2019,19291,0,13998,1,135,85.6,1.8
5,2019,23505,0,9264,1,135,78.5,1.8
5,2019,17865,1,17197,3,145,39.2,1.2
5,2019,20499,0,4942,1,135,85.6,1.8
5,2020,27893,0,3390,1,135,72.4,2.0
5,2019,22226,0,9264,1,135,78.5,1.8
5,2019,16821,1,6329,3,145,39.2,1.2
5,2020,25998,0,5000,1,140,53.3,2.0
5,2003,1495,1,89000,3,235,39.2,1.6
5,2019,20995,0,6834,1,135,72.4,2.0
5,2019,17989,1,151,3,145,39.2,1.2
5,2019,26999,0,6500,1,140,72.4,2.0
5,2004,1250,1,111000,3,260,37.2,1.8
5,2019,16495,1,5517,3,145,39.2,1.2
5,2019,17995,1,3792,3,145,39.2,1.2
5,2019,16495,1,5139,3,145,39.2,1.2
5,2019,23995,0,42,1,135,57.7,1.8
5,2020,25995,0,100,1,135,53.3,2.0
5,2019,22250,0,10932,1,135,78.5,1.8
5,2019,19995,0,14198,1,135,85.6,1.8
5,2019,22485,0,9111,1,140,78.5,1.8
5,2019,20985,0,5372,1,135,85.6,1.8
5,2019,21999,0,17095,1,140,72.4,2.0
5,2019,17999,1,20,3,145,39.2,1.2
5,2019,17499,1,20,3,145,39.2,1.2
5,2019,16299,1,18020,3,145,39.2,1.2
5,2019,21450,0,9244,1,140,85.6,1.8
5,2019,20499,0,10436,1,135,78.5,1.8
5,2019,16491,1,15,3,145,39.2,1.2
5,2019,21450,0,7899,1,135,85.6,1.8
5,2019,21450,0,8908,1,135,78.5,1.8
5,2003,2195,0,102000,3,300,34.5,1.8
5,2019,21995,0,4800,1,135,85.6,1.8
5,2019,22691,0,3698,1,135,72.4,2.0
5,2019,15991,1,10,3,145,39.2,1.2
5,2019,15991,1,10,3,145,39.2,1.2
5,2019,23490,0,8239,1,135,78.5,1.8
5,2019,25495,0,9317,1,135,85.6,1.8
5,2001,899,0,76000,3,300,35.3,1.6
5,2019,17790,1,15,3,145,39.2,1.2
5,2019,17990,1,10,3,145,39.2,1.2
5,2019,16990,1,10,3,145,39.2,1.2
5,2008,4295,1,76300,3,260,36.7,1.8
5,2019,19795,0,7841,1,135,78.5,1.8
5,2019,23395,0,10513,1,140,85.6,1.8
5,2019,18700,1,6597,3,145,39.2,1.2
5,2019,22700,0,6289,1,135,78.5,1.8
5,2019,16790,1,97,3,145,39.2,1.2
5,2019,23700,0,3628,1,135,72.4,2.0
5,2020,26700,0,3675,1,135,53.3,2.0
5,2019,23650,0,8087,1,135,72.4,2.0
5,2019,21990,0,12000,1,135,78.5,1.8
5,2020,19790,1,3000,3,145,39.2,1.2
5,2019,20450,0,8000,1,135,85.6,1.8
5,2019,16200,1,3837,3,145,39.2,1.2
5,2019,21491,0,3993,1,135,85.6,1.8
5,2020,25990,0,1112,2,135,53.3,2.0
5,2019,21850,0,9300,1,135,58.9,1.8
5,2020,23550,0,3000,1,135,58.9,1.8
5,2019,21991,0,13000,1,135,78.5,1.8
5,2019,22850,0,9000,1,135,78.5,1.8
5,2019,19990,0,9968,1,135,85.6,1.8
5,2019,19990,0,10175,1,135,85.6,1.8
5,2019,25650,0,4000,1,135,72.4,2.0
5,2019,21350,0,15481,1,135,78.5,1.8
5,2019,22990,0,7000,1,135,78.5,1.8
5,2019,22990,0,6000,1,135,78.5,1.8
5,2019,23650,0,7000,1,135,85.6,1.8
5,2019,21990,0,10055,1,135,78.5,1.8
5,2020,18990,1,3000,3,145,39.2,1.2
5,2019,21500,0,6610,1,135,85.6,1.8
5,2019,21690,0,9823,1,135,78.5,1.8
5,2019,22750,0,9000,1,135,72.4,2.0
5,2019,22250,0,8563,1,135,78.5,1.8
5,2019,24495,0,2165,1,135,72.4,2.0
5,2019,24295,0,6568,1,135,72.4,2.0
5,2019,22000,0,7575,1,135,78.5,1.8
5,2019,16500,1,6170,3,145,39.2,1.2
5,2019,23500,0,6033,1,135,78.5,1.8
5,2007,2795,1,71248,3,260,36.7,1.8
5,2005,2495,1,88150,0,125,58.9,1.4
5,2005,3495,1,77500,3,235,40.4,1.6
5,2004,2095,1,96000,3,260,36.7,1.8
5,2019,23250,0,3568,1,140,72.4,2.0
5,2019,21494,0,7792,1,135,78.5,1.8
5,2019,21249,0,10353,1,135,85.6,1.8
5,2019,21250,0,7125,1,135,85.6,1.8
5,2019,21995,0,8661,1,135,78.5,1.8
5,2019,22995,0,4319,1,140,85.6,1.8
12,2019,30500,0,13326,2,140,51.1,2.5
12,2017,20000,0,30379,1,20,57.6,2.5
12,2017,16500,1,25271,0,125,60.1,2.0
12,2016,15995,1,11291,0,125,60.1,2.0
12,2015,13500,1,45757,0,125,57.6,2.0
12,2017,22480,0,25170,1,135,55.4,2.5
12,2015,13698,0,43830,0,260,42.2,2.2
12,2016,17998,0,58377,1,20,55.4,2.5
12,2016,14998,1,40054,0,125,60.1,2.0
12,2013,10998,0,45322,0,260,42.2,2.2
12,2016,13498,1,32061,0,125,60.1,2.0
12,2017,17500,0,26528,3,145,43.5,2.0
12,2017,16498,0,37539,3,200,43.5,2.0
12,2014,9698,1,80049,0,145,53.0,2.0
12,2016,14817,1,35286,0,125,60.1,2.0
12,2019,29399,0,9650,1,135,51.1,2.5
12,2019,32995,0,7017,1,135,49.6,2.5
12,2016,19995,0,40827,1,20,55.4,2.5
12,2016,20495,0,18000,1,20,57.6,2.5
12,2016,21495,0,29489,1,20,55.4,2.5
12,2019,29995,0,20124,1,140,51.1,2.5
12,2016,20495,0,41060,1,20,55.4,2.5
12,2017,20795,0,25000,1,20,57.6,2.5
12,2015,11995,1,49150,0,125,57.6,2.0
12,2016,13995,1,71046,0,125,60.1,2.0
12,2014,12995,1,69401,0,125,57.6,2.0
12,2016,14495,1,49097,0,125,60.1,2.0
12,2016,14695,1,39591,0,125,60.1,2.0
12,2019,29498,0,9727,1,135,49.6,2.5
12,2019,31498,0,9258,1,135,49.6,2.5
12,2014,11498,0,47545,0,260,42.2,2.2
12,2014,10998,1,50709,0,150,53.0,2.0
12,2017,20498,0,10957,3,150,43.5,2.0
12,2013,10498,1,54057,0,160,49.6,2.2
12,2015,9998,1,60998,0,125,57.6,2.0
12,2015,12998,1,41486,0,145,53.0,2.0
12,2017,13998,1,48713,0,125,60.1,2.0
12,2017,14698,1,50039,0,145,60.1,2.0
12,2019,28998,0,10910,1,135,51.1,2.5
12,2018,19698,0,21893,3,145,43.5,2.0
12,2015,15298,3,21232,3,235,39.2,2.0
12,2019,37440,0,2764,1,135,51.1,2.5
12,2016,20990,0,18880,1,20,57.6,2.5
12,2017,19998,0,10028,3,145,43.5,2.0
12,2017,20990,0,29515,1,20,57.6,2.5
12,2016,23990,0,25614,1,20,55.4,2.5
12,2016,23990,0,20101,1,20,55.4,2.5
12,2016,13495,1,30124,0,125,60.1,2.0
12,2017,15995,1,59205,0,125,60.1,2.0
12,2016,17495,0,58100,1,20,55.4,2.5
12,2014,12998,0,41389,0,260,42.2,2.2
12,2016,13998,1,36030,0,125,60.1,2.0
12,2017,14998,1,32087,0,145,60.1,2.0
12,2016,19498,0,19618,1,20,57.6,2.5
12,2019,34990,0,5000,1,135,49.6,2.5
12,2015,9998,1,81503,0,125,57.6,2.0
12,2017,16295,1,34633,0,125,60.1,2.0
12,2016,17495,0,58100,1,20,55.4,2.5
12,2017,16295,1,34633,0,125,60.1,2.0
12,2015,13495,1,28308,0,150,53.0,2.0
12,2016,15200,1,27232,0,125,60.1,2.0
12,2017,24070,0,14766,1,135,55.4,2.5
12,2016,19970,0,35445,1,20,57.6,2.5
12,2019,29570,0,7823,1,135,51.1,2.5
12,2017,14498,1,41201,0,145,60.1,2.0
12,2016,17995,0,49254,1,20,55.4,2.5
12,2019,27570,0,15581,1,135,52.3,2.5
12,2019,34990,0,5660,1,140,49.6,2.5
12,2015,14490,0,59454,0,265,42.2,2.2
12,2017,14495,1,37893,0,125,60.1,2.0
12,2017,23070,0,23605,1,20,55.4,2.5
12,2019,29995,0,9709,1,135,49.6,2.5
12,2014,9798,1,77512,0,145,53.0,2.0
12,2016,14498,1,23485,0,125,60.1,2.0
12,2016,14998,1,28083,0,125,60.1,2.0
12,2014,11998,3,51258,3,235,39.2,2.0
12,2014,10995,1,59627,0,125,57.6,2.0
12,2019,27293,0,19814,1,135,49.6,2.5
12,2017,19988,0,31057,1,135,57.6,2.5
12,2014,9998,1,78650,0,160,49.6,2.2
12,2017,21971,0,37258,1,20,55.4,2.5
12,2016,19452,0,27176,1,20,57.6,2.5
12,2017,20667,0,25000,1,20,57.6,2.5
12,2013,10990,0,45000,0,260,42.2,2.2
12,2017,18495,0,40101,1,20,57.6,2.5
12,2016,13995,1,38338,0,125,60.1,2.0
12,2019,31995,0,11970,1,140,49.6,2.5
12,2019,31995,0,11728,1,140,49.6,2.5
12,2017,19990,0,29802,1,135,55.4,2.5
12,2016,14295,1,31887,0,125,60.1,2.0
12,2017,22795,0,20216,1,20,55.4,2.5
12,2016,18500,0,46035,1,20,55.4,2.5
12,2015,11495,1,44652,0,150,53.0,2.0
12,2014,10999,1,57942,0,145,53.0,2.0
12,2017,21998,0,13285,1,135,57.6,2.5
12,2016,17250,0,60602,1,20,55.4,2.5
12,2016,18695,0,46035,1,20,55.4,2.5
12,2017,13998,1,32815,0,125,60.1,2.0
12,2014,9780,1,88870,0,125,57.6,2.0
12,2016,18998,0,30117,1,20,57.6,2.5
12,2015,10995,1,63000,0,165,49.6,2.2
12,2017,22995,0,28486,1,20,55.4,2.5
12,2016,19490,0,30000,1,20,57.6,2.5
12,2015,12480,0,45848,0,265,42.2,2.2
12,2017,21000,0,27999,1,135,57.6,2.5
12,2016,21000,0,31059,1,20,55.4,2.5
12,2014,10999,1,57942,0,145,53.0,2.0
12,2017,22000,0,19511,1,20,55.4,2.5
12,2016,12498,1,49814,0,125,60.1,2.0
12,2018,25500,0,18861,1,135,55.4,2.5
12,2017,19998,0,41351,1,20,55.4,2.5
12,2013,9990,1,59934,0,165,49.6,2.2
12,2017,16675,1,22565,0,125,60.1,2.0
12,2019,29000,0,10853,1,135,51.1,2.5
12,2016,13000,1,56437,0,125,60.1,2.0
12,2016,23000,0,15364,1,20,55.4,2.5
12,2013,9945,1,62541,0,165,49.6,2.2
12,2019,33880,0,7576,1,140,49.6,2.5
12,2017,21480,0,39833,1,20,55.4,2.5
12,2015,13500,1,45757,0,125,57.6,2.0
12,2015,13500,1,45757,0,125,57.6,2.0
12,2019,27790,0,16360,1,135,51.1,2.5
12,2016,17795,0,37852,1,20,57.6,2.5
12,2016,21298,0,4671,1,20,57.6,2.5
12,2016,19287,0,49962,1,20,55.4,2.5
12,2013,9250,1,70964,0,165,49.6,2.2
12,2014,11000,1,52561,0,125,57.6,2.0
12,2015,13200,1,10763,0,125,57.6,2.0
12,2019,29980,0,6691,1,135,49.6,2.5
12,2016,19995,0,24757,1,20,57.6,2.5
12,2016,18995,0,43546,1,20,55.4,2.5
12,2017,19480,0,10985,3,200,43.5,2.0
12,2016,18498,0,31522,1,20,57.6,2.5
12,2017,18490,0,30305,3,145,43.5,2.0
12,2016,19490,0,32311,1,20,57.6,2.5
12,2017,22995,0,25889,1,20,55.4,2.5
12,2017,18995,0,39000,1,140,57.6,2.5
12,2017,18490,0,30724,3,205,43.5,2.0
12,2014,10490,1,67712,0,150,53.0,2.0
12,2016,16980,0,24560,3,205,43.5,2.0
12,2014,10995,1,49429,0,150,53.0,2.0
12,2016,21495,0,13586,1,20,57.6,2.5
12,2019,33595,0,8000,1,140,49.6,2.5
12,2016,14995,1,27762,0,125,60.1,2.0
12,2016,21995,0,16000,1,20,55.4,2.5
12,2016,14295,1,22262,0,125,60.1,2.0
12,2017,17390,0,28546,3,205,43.5,2.0
12,2016,16980,1,19570,0,125,60.1,2.0
12,2017,12998,1,57423,0,150,60.1,2.0
12,2017,20290,0,27498,1,140,57.6,2.5
12,2017,20690,0,48265,1,20,55.4,2.5
12,2016,13290,1,38655,0,125,60.1,2.0
12,2017,19000,0,16000,3,200,43.5,2.0
12,2017,20498,0,20829,1,135,57.6,2.5
12,2016,19490,0,11544,1,20,57.6,2.5
12,2016,21990,0,39039,1,20,55.4,2.5
12,2020,31790,0,1652,1,135,49.6,2.5
12,2016,15990,1,20553,0,125,60.1,2.0
12,2016,20790,0,32132,1,20,55.4,2.5
12,2017,19995,0,30489,1,140,57.6,2.5
12,2015,13690,0,50417,0,265,42.2,2.2
12,2017,21990,0,14562,1,20,57.6,2.5
12,2016,18490,0,40049,1,20,57.6,2.5
12,2013,11995,1,29445,0,160,49.6,2.2
12,2018,22995,0,13833,3,145,43.5,2.0
12,2016,18995,0,31492,1,20,57.6,2.5
12,2016,18710,0,37971,1,20,57.6,2.5
12,2017,18798,0,37386,1,20,57.6,2.5
12,2017,20995,0,25601,1,20,57.6,2.5
12,2016,13610,0,60841,3,200,43.5,2.0
12,2017,20990,0,17681,3,145,43.5,2.0
12,2017,19995,0,39343,1,20,57.6,2.5
12,2016,23995,0,16551,1,20,55.4,2.5
12,2017,19995,0,29655,1,140,57.6,2.5
12,2017,21498,0,21263,1,20,57.6,2.5
12,2017,21995,0,22329,1,20,57.6,2.5
12,2016,14995,1,25801,0,125,60.1,2.0
12,2015,11795,0,48125,0,260,42.2,2.2
12,2016,18995,0,46531,1,20,57.6,2.5
12,2017,20000,0,25303,1,20,57.6,2.5
12,2017,21795,0,22726,1,20,57.6,2.5
12,2017,15295,1,39624,0,145,60.1,2.0
12,2017,21095,0,8992,1,20,57.6,2.5
12,2017,19995,0,31685,1,20,55.4,2.5
12,2017,21500,0,27751,1,20,55.4,2.5
12,2018,19990,0,23165,3,145,43.5,2.0
12,2015,9547,1,60148,0,125,57.6,2.0
12,2018,25980,0,10864,1,140,55.4,2.5
12,2020,33995,0,1500,1,135,51.1,2.5
12,2017,15995,1,22864,0,145,60.1,2.0
12,2016,14499,1,32070,0,125,60.1,2.0
12,2017,14450,1,61000,0,150,60.1,2.0
12,2016,20349,0,8080,1,20,57.6,2.5
12,2016,13900,1,14152,0,125,60.1,2.0
12,2016,18590,0,30635,1,20,57.6,2.5
12,2016,13790,1,37849,0,125,60.1,2.0
12,2016,14288,1,30100,0,125,60.1,2.0
12,2015,13499,1,18200,0,125,57.6,2.0
12,2017,16711,1,17000,0,125,60.1,2.0
12,2015,13330,0,36426,3,235,39.2,2.0
12,2016,13999,1,31457,0,125,60.1,2.0
12,2014,12495,1,30726,0,145,53.0,2.0
12,2016,18999,0,24770,1,20,57.6,2.5
12,2017,18562,1,11556,0,125,60.1,2.0
12,2017,15293,1,26191,0,125,60.1,2.0
12,2019,33626,0,7191,1,135,49.6,2.5
12,2015,12711,1,56203,0,150,53.0,2.0
12,2013,10311,1,57299,0,165,49.6,2.2
12,2016,20298,0,18078,1,20,57.6,2.5
12,2017,17235,0,65452,1,20,57.6,2.5
12,2017,21508,0,17807,1,20,57.6,2.5
12,2017,21766,0,15507,1,20,57.6,2.5
12,2015,12232,1,46000,0,150,53.0,2.0
12,2018,25991,0,13000,1,140,55.4,2.5
12,2017,21322,0,19849,1,20,57.6,2.5
12,2016,21192,0,24281,1,20,55.4,2.5
12,2019,32860,0,4271,1,135,49.6,2.5
12,2016,20791,0,35046,1,20,55.4,2.5
