model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
17,2017,10498,1,18693,3,145,56.5,1.5
17,2018,10498,1,12985,3,145,58.9,1.5
17,2017,10498,1,5760,3,145,58.9,1.5
17,2017,9998,0,31728,3,30,58.0,1.3
17,2017,8998,1,23533,3,30,58.0,1.3
17,2017,8998,1,21198,3,30,58.0,1.3
17,2017,12595,0,15107,1,140,76.3,1.5
17,2016,13570,0,18629,1,0,78.0,1.5
17,2018,12990,0,13904,1,140,76.3,1.5
17,2018,10495,1,22268,3,150,58.9,1.5
17,2013,4998,1,56996,3,30,58.9,1.0
17,2017,9495,1,9626,3,150,58.9,1.5
17,2017,12495,0,22269,1,140,76.3,1.5
17,2016,9798,1,17873,3,30,55.0,1.3
17,2019,11990,1,7069,3,145,47.9,1.5
17,2017,10570,1,8963,3,30,55.0,1.3
17,2017,13070,0,15871,1,0,86.0,1.5
17,2018,10990,1,20789,3,145,56.5,1.5
17,2015,10360,0,8370,3,30,55.0,1.3
17,2019,12695,1,3745,3,145,47.9,1.5
17,2017,12995,0,12327,1,135,76.3,1.5
17,2015,11698,0,21076,1,0,78.0,1.5
17,2019,11870,1,8324,3,145,47.9,1.5
17,2016,8510,1,26889,3,30,55.0,1.3
17,2017,11498,0,19495,3,145,60.1,1.5
17,2018,10998,1,9053,3,150,58.9,1.5
17,2018,9498,1,27098,3,150,58.9,1.5
17,2015,7298,1,32358,3,30,55.0,1.3
17,2017,9495,1,12971,3,145,66.0,1.0
17,2019,11875,1,8204,3,145,47.9,1.5
17,2017,11495,0,30613,1,0,86.0,1.5
17,2018,10995,1,10601,3,145,58.9,1.5
17,2015,10495,0,37774,1,0,78.0,1.5
17,2017,8498,1,26710,3,30,58.0,1.3
17,2015,6998,1,45357,3,30,55.0,1.3
17,2013,8698,0,39963,1,0,76.3,1.5
17,2017,8498,1,24868,3,30,58.0,1.3
17,2017,9998,1,21255,3,145,56.5,1.5
17,2015,9998,0,29377,1,0,78.0,1.5
17,2017,8998,1,20471,3,30,58.0,1.3
17,2017,9495,1,35101,3,30,55.0,1.3
17,2017,8298,1,29970,3,30,58.0,1.3
17,2018,11298,1,15775,3,145,56.5,1.5
17,2017,9498,1,34185,3,150,56.5,1.5
17,2017,7698,1,43059,3,30,58.0,1.3
17,2017,9998,1,18572,3,150,58.9,1.5
17,2017,9498,1,44795,3,145,56.5,1.5
17,2017,10498,1,23156,3,145,56.5,1.5
17,2013,4698,1,76920,3,125,58.9,1.3
17,2013,5698,1,57140,3,125,51.4,1.3
17,2017,8998,1,22770,3,30,58.0,1.3
17,2017,8498,1,18901,3,30,58.0,1.3
17,2018,10698,1,14320,3,145,58.9,1.5
17,2018,10998,1,14840,3,145,56.5,1.5
17,2018,10998,1,12367,3,145,56.5,1.5
17,2018,9698,1,12898,3,145,58.9,1.5
17,2015,6998,1,34864,3,0,66.0,1.0
17,2016,7998,1,40400,3,30,55.0,1.3
17,2013,4498,1,81705,3,30,58.9,1.0
17,2015,10998,0,17140,1,0,86.0,1.5
17,2017,10798,1,5100,3,150,56.5,1.5
17,2017,9498,1,25130,3,145,58.9,1.5
17,2017,10995,0,10542,3,145,60.1,1.5
17,2016,8350,1,63965,3,30,55.0,1.3
17,2017,8995,1,19600,3,145,58.9,1.5
17,2018,10998,1,15123,3,145,56.5,1.5
17,2018,10998,1,6280,3,145,58.9,1.5
17,2018,10698,1,7960,3,145,58.9,1.5
17,2018,10998,1,24430,3,145,56.5,1.5
17,2017,7975,1,23257,3,30,58.0,1.3
17,2017,9998,1,17190,3,150,58.9,1.5
17,2019,12995,0,4320,3,150,47.9,1.5
17,2016,7498,1,15203,3,0,66.0,1.0
17,2013,4698,1,87210,0,20,72.4,1.4
17,2014,9998,0,18880,1,0,86.0,1.5
17,2016,7998,1,32610,3,30,58.0,1.3
17,2016,7998,1,48990,3,30,55.0,1.3
17,2017,10498,1,10440,3,145,56.5,1.5
17,2017,8998,1,19680,3,145,58.9,1.5
17,2018,10310,1,10564,3,145,58.9,1.5
17,2014,5495,1,52354,0,0,72.4,1.4
17,2018,12740,0,11324,1,135,76.3,1.5
17,2018,13555,0,15025,1,135,67.3,1.5
17,2017,9233,1,21134,3,145,58.9,1.5
17,2018,10998,0,21608,3,145,60.1,1.5
17,2015,10998,0,7155,1,0,86.0,1.5
17,2017,9990,1,17530,3,150,56.5,1.5
17,2017,8998,1,21390,3,145,58.9,1.5
17,2017,10595,0,24410,1,0,86.0,1.5
17,2016,6990,1,51926,3,30,58.0,1.3
17,2013,5999,1,50000,3,125,51.4,1.3
17,2019,11310,1,5400,3,145,47.9,1.5
17,2019,11495,1,10994,3,150,47.9,1.5
17,2016,12995,0,13486,1,0,78.0,1.5
17,2015,9290,0,49063,1,0,78.0,1.5
17,2014,5990,1,43681,3,125,52.3,1.3
17,2015,6490,1,41000,3,30,58.0,1.3
17,2014,8295,3,36218,3,30,55.4,1.3
17,2017,9495,1,21690,3,30,58.0,1.3
17,2017,8995,1,34985,0,0,80.7,1.4
17,2017,8295,1,34000,0,0,80.7,1.4
17,2015,8695,0,29103,3,30,58.0,1.3
17,2017,9695,1,16390,3,30,58.0,1.3
17,2019,12495,1,5931,3,145,47.9,1.5
17,2019,12495,1,8785,3,145,47.9,1.5
17,2019,12495,1,4042,3,145,47.9,1.5
17,2016,8995,1,33920,3,30,55.0,1.3
17,2016,12295,0,20775,1,0,78.0,1.5
17,2017,9695,1,11792,3,145,58.9,1.5
17,2018,11995,0,6912,1,135,76.3,1.5
17,2018,12800,0,20436,1,135,76.3,1.5
17,2015,5850,1,60257,3,30,58.0,1.3
17,2019,12850,0,4000,3,145,47.9,1.5
17,2017,11650,0,19736,1,0,86.0,1.5
17,2014,10495,0,49628,1,0,78.0,1.5
17,2017,12495,0,13356,1,0,86.0,1.5
17,2017,8495,1,28000,0,0,80.7,1.4
17,2016,10495,0,33705,1,0,86.0,1.5
17,2019,11995,1,7282,3,145,47.9,1.5
17,2019,12495,1,8378,3,145,47.9,1.5
17,2015,7495,1,29581,3,30,58.0,1.3
17,2018,13800,0,2500,1,135,76.3,1.5
17,2017,11998,0,14646,1,0,86.0,1.5
17,2017,9250,1,23000,3,145,58.9,1.5
17,2017,11850,0,21000,1,135,76.3,1.5
17,2014,5444,1,63475,3,125,52.3,1.3
17,2017,7995,1,19000,3,145,65.7,1.0
17,2018,10550,1,19377,3,145,47.1,1.5
17,2016,7495,1,42752,3,30,58.0,1.3
17,2017,12995,0,30273,1,0,78.0,1.5
17,2017,9995,1,12356,3,30,58.0,1.3
17,2017,10400,1,8028,3,145,58.9,1.5
17,2018,13999,1,12080,1,135,67.3,1.5
17,2017,10440,0,13000,3,30,58.0,1.3
17,2017,11700,0,35000,1,0,78.0,1.5
17,2017,9490,1,23003,3,30,55.0,1.3
17,2018,12495,1,12188,3,145,56.5,1.5
17,2017,9995,1,25071,3,30,58.0,1.3
17,2017,9995,1,18518,3,30,58.0,1.3
17,2017,12495,0,18927,1,0,86.0,1.5
17,2017,9995,1,24630,0,0,80.7,1.4
17,2018,10995,1,3100,3,145,58.9,1.5
17,2017,9495,1,17111,3,30,58.0,1.3
17,2018,12000,0,37481,1,135,76.3,1.5
17,2015,11000,0,19228,1,0,78.0,1.5
17,2016,10495,0,33705,1,0,86.0,1.5
17,2017,12995,0,20069,1,0,78.0,1.5
17,2017,9995,1,22777,3,145,58.9,1.5
17,2019,12000,1,1966,3,145,47.9,1.5
17,2017,11000,0,4159,3,30,58.0,1.3
17,2016,9995,0,28854,3,30,55.0,1.3
17,2019,13495,1,3381,3,145,47.9,1.5
17,2019,12500,1,1987,3,145,47.9,1.5
17,2017,9000,1,19360,3,30,58.0,1.3
17,2017,10471,0,34408,3,30,58.0,1.3
17,2017,10590,0,40271,1,0,86.0,1.5
17,2015,9000,0,28417,3,30,58.0,1.3
17,2017,13250,0,9523,1,135,76.3,1.5
17,2016,8000,1,34058,3,30,58.0,1.3
17,2014,7250,1,19569,3,125,52.3,1.3
17,2017,9000,1,12711,3,30,58.0,1.3
17,2017,13698,0,12706,1,0,78.0,1.5
17,2016,10698,1,10698,3,30,55.0,1.3
17,2019,13000,1,3746,3,145,47.9,1.5
17,2019,13000,1,1378,3,145,47.9,1.5
17,2019,15500,0,1993,1,135,76.3,1.5
17,2017,11750,0,29823,1,135,76.3,1.5
17,2015,7190,1,37000,3,30,58.0,1.3
17,2017,9398,1,21329,3,145,58.9,1.5
17,2016,8298,1,19948,3,30,58.0,1.3
17,2017,9500,1,15100,3,30,58.0,1.3
17,2013,5180,1,71402,3,125,52.3,1.3
17,2019,13000,1,1000,3,145,47.9,1.5
17,2017,9000,1,20175,3,30,58.0,1.3
17,2017,10000,1,31215,3,30,55.0,1.3
17,2018,11000,1,21668,3,145,56.5,1.5
17,2018,9500,1,22788,3,145,58.9,1.5
17,2017,8999,1,35765,3,145,58.9,1.5
17,2016,8495,1,33778,3,30,55.0,1.3
17,2015,6280,1,47952,3,30,58.0,1.3
17,2019,12250,1,473,3,145,47.9,1.5
17,2018,11000,1,15723,3,145,56.5,1.5
17,2019,11750,1,9867,3,145,47.9,1.5
17,2019,12495,1,3099,3,145,47.9,1.5
17,2017,11000,0,9231,3,30,58.0,1.3
17,2017,9000,1,14078,3,30,58.0,1.3
17,2018,12000,0,9797,3,145,60.1,1.5
17,2017,11000,1,13070,3,145,56.5,1.5
17,2017,12500,0,27022,1,0,86.0,1.5
17,2019,12000,1,9081,3,145,47.9,1.5
17,2017,13000,0,24277,1,135,76.3,1.5
17,2017,12280,0,26424,1,135,76.3,1.5
17,2017,11250,1,7451,3,145,56.5,1.5
17,2018,12000,0,4360,3,145,60.1,1.5
17,2018,10500,1,18595,3,145,58.9,1.5
17,2017,7500,1,63379,3,30,58.0,1.3
17,2017,10500,0,27031,3,30,58.0,1.3
17,2019,12500,1,3947,3,145,47.9,1.5
17,2019,11520,1,13263,3,145,47.9,1.5
17,2019,10990,1,11996,3,145,47.9,1.5
17,2017,8980,1,31623,3,145,58.9,1.5
17,2016,10980,0,23272,1,0,86.0,1.5
17,2018,10280,1,17390,3,145,58.9,1.5
17,2017,9270,1,31475,3,145,58.9,1.5
17,2017,9000,1,17468,3,30,58.0,1.3
17,2013,9550,0,28230,1,0,80.7,1.5
17,2018,9790,1,23654,3,150,58.9,1.5
17,2018,12280,0,16564,3,150,47.1,1.5
17,2014,8990,3,9766,3,30,55.4,1.3
17,2018,13450,0,12121,1,135,76.3,1.5
17,2016,8995,1,26463,3,30,55.0,1.3
17,2013,7695,3,23400,3,30,55.4,1.3
17,2015,11500,0,14864,1,0,78.0,1.5
17,2016,10995,0,14500,1,0,78.0,1.5
17,2016,5980,1,49699,3,0,66.0,1.0
17,2017,7000,1,64754,0,0,80.7,1.4
17,2016,9000,1,12636,3,30,58.0,1.3
17,2017,12178,0,28965,1,135,76.3,1.5
17,2019,14790,0,3106,1,135,76.3,1.5
17,2017,12980,0,21254,1,135,67.3,1.5
17,2016,10998,0,23183,1,0,78.0,1.5
17,2019,12790,0,12941,3,145,47.9,1.5
17,2019,11490,1,3588,3,145,47.9,1.5
17,2018,12290,0,29740,1,140,76.3,1.5
17,2018,10480,1,14054,3,145,56.5,1.5
17,2018,10288,1,15865,3,145,58.9,1.5
17,2018,12788,0,7452,3,150,60.1,1.5
17,2017,11288,0,26989,1,0,86.0,1.5
17,2018,12490,0,13046,1,135,76.3,1.5
17,2017,9290,1,19762,3,145,58.9,1.5
17,2018,10495,1,22224,3,150,58.9,1.5
17,2017,10288,1,6210,3,145,58.9,1.5
17,2018,13488,0,5886,1,135,76.3,1.5
17,2016,7688,1,30690,3,30,58.0,1.3
17,2015,10688,0,36021,1,0,78.0,1.5
17,2018,9688,1,31865,3,145,56.5,1.5
17,2016,10887,0,21852,1,0,86.0,1.5
17,2017,9988,1,12995,3,145,58.9,1.5
17,2018,9387,1,31865,3,145,58.9,1.5
17,2017,8775,1,6500,3,30,58.0,1.3
17,2017,11288,0,22336,1,0,86.0,1.5
17,2017,12287,0,25465,1,135,67.3,1.5
17,2019,13988,0,10995,1,135,76.3,1.5
17,2017,12848,0,16788,1,0,78.0,1.5
17,2016,10998,0,5393,1,0,86.0,1.5
17,2019,10298,1,24566,3,150,47.9,1.5
17,2018,11487,1,14233,3,145,56.5,1.5
17,2018,14788,0,6688,1,135,67.3,1.5
17,2018,10788,1,18965,3,145,56.5,1.5
17,2019,11995,1,3991,3,145,47.9,1.5
17,2019,11995,1,5373,3,145,47.9,1.5
17,2019,11995,1,10492,3,145,47.9,1.5
17,2019,11995,1,6335,3,145,47.9,1.5
17,2016,9495,0,26191,3,30,58.0,1.3
17,2016,8295,1,24690,3,30,58.0,1.3
17,2016,11995,0,9687,3,30,55.4,1.3
17,2017,14495,0,8102,1,0,78.0,1.5
17,2017,12995,0,13551,1,0,86.0,1.5
17,2016,9680,1,11833,3,30,55.0,1.3
17,2020,15790,0,1910,1,135,76.3,1.5
17,2017,11980,0,15462,3,145,60.1,1.5
17,2019,12180,1,2000,3,145,47.9,1.5
17,2018,10495,1,5599,3,145,58.9,1.5
17,2018,11995,0,12936,3,145,60.1,1.5
17,2018,14995,0,14408,1,135,67.3,1.5
17,2015,7695,1,29568,3,30,58.0,1.3
17,2016,10995,0,43492,1,0,78.0,1.5
17,2016,11488,0,10038,3,30,55.0,1.3
17,2016,10998,0,19715,1,0,86.0,1.5
17,2019,13988,1,2000,3,150,47.9,1.5
17,2017,9988,1,15054,3,150,56.5,1.5
17,2018,10488,1,8000,3,145,47.1,1.5
17,2019,12490,0,3491,3,145,47.9,1.5
17,2019,11590,1,4321,3,145,47.9,1.5
17,2019,16490,0,4463,1,135,76.3,1.5
17,2018,9788,1,12550,3,145,58.9,1.5
17,2018,13248,0,15000,1,135,76.3,1.5
17,2017,9390,1,17591,3,145,56.5,1.5
17,2015,11500,0,14387,1,0,78.0,1.5
17,2013,9600,0,29720,1,0,76.3,1.5
17,2017,8188,1,29000,3,30,58.0,1.3
17,2017,8148,1,24525,3,30,58.0,1.3
17,2015,9987,0,31628,1,0,78.0,1.5
17,2014,6491,1,53234,3,30,55.0,1.3
17,2017,8588,1,29255,3,30,58.0,1.3
17,2016,9790,1,18636,3,30,55.0,1.3
17,2017,10490,0,15179,3,30,58.0,1.3
17,2018,13490,0,11080,1,140,76.3,1.5
17,2018,9990,1,14615,3,150,58.9,1.5
17,2018,9580,1,13552,3,145,65.7,1.0
17,2017,11980,0,15597,3,150,60.1,1.5
17,2020,13490,1,1034,3,150,47.9,1.5
17,2016,6997,1,21403,3,30,58.0,1.3
17,2018,10690,1,15582,3,145,58.9,1.5
17,2017,11490,0,20453,3,145,60.1,1.5
17,2018,10490,1,15525,3,145,47.1,1.5
17,2015,6990,1,43477,3,30,58.0,1.3
17,2017,9998,1,10024,3,150,58.9,1.5
17,2017,8790,1,43859,3,145,58.9,1.5
17,2019,12290,1,4234,3,145,47.9,1.5
17,2017,8490,1,21488,3,30,58.0,1.3
17,2017,9495,1,19800,3,30,55.0,1.3
17,2018,12995,0,11327,1,140,76.3,1.5
17,2017,9690,1,13675,3,145,58.9,1.5
17,2018,10990,1,17163,3,145,56.5,1.5
17,2017,9690,1,26176,3,150,58.9,1.5
17,2015,7495,1,24000,3,30,58.0,1.3
17,2017,8995,1,13200,3,150,58.9,1.5
17,2019,12295,1,6043,3,145,47.9,1.5
17,2017,9295,1,26600,3,30,58.0,1.3
17,2015,7195,1,50229,3,30,58.0,1.3
17,2017,8495,1,29906,3,30,58.0,1.3
17,2019,11495,1,10540,3,145,47.9,1.5
17,2016,8995,1,13767,3,30,55.0,1.3
17,2019,10990,1,8437,3,145,47.9,1.5
17,2019,10990,1,12012,3,145,47.9,1.5
17,2016,8980,1,19720,3,30,55.0,1.3
17,2015,8995,0,69000,1,0,78.0,1.5
17,2018,10490,1,11087,3,145,56.5,1.5
17,2016,12490,0,16647,1,0,78.0,1.5
17,2018,10990,1,8215,3,145,56.5,1.5
17,2019,11495,1,11206,3,145,47.9,1.5
17,2018,10495,1,25700,3,145,56.5,1.5
17,2017,8995,1,11682,3,30,58.0,1.3
17,2016,11995,0,15504,1,0,86.0,1.5
17,2018,11995,1,2070,3,145,56.5,1.5
17,2017,12995,0,21736,1,0,86.0,1.5
17,2019,11895,1,14150,3,145,47.9,1.5
17,2013,9495,0,38126,1,0,76.3,1.5
17,2016,12295,0,21393,1,0,78.5,1.5
17,2016,7995,1,24690,3,30,58.0,1.3
17,2017,9000,1,20421,3,150,58.9,1.5
17,2017,12500,0,23708,1,140,76.3,1.5
17,2017,9990,1,15096,3,30,55.0,1.3
17,2014,5850,1,44150,3,125,52.3,1.3
17,2017,11500,0,36167,1,0,86.0,1.5
17,2019,12000,1,11684,3,150,47.9,1.5
