model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
1,2017,15000,0,28000,3,145,47.1,1.8
1,2013,5995,1,101300,0,30,61.4,2.0
1,2014,7999,1,44537,0,30,61.4,2.0
1,2012,8134,1,23509,3,200,43.5,1.8
1,2013,5990,1,95059,0,30,62.8,2.0
1,2016,8499,1,62493,0,30,62.8,2.0
1,2016,10275,1,40312,0,200,46.3,1.6
1,2011,6245,1,39512,3,205,42.8,1.8
1,2017,9800,1,43795,0,145,67.3,1.6
1,2014,7485,1,51353,0,30,62.8,2.0
1,2015,6695,1,68200,0,30,61.4,2.0
1,2017,10800,1,41211,0,145,67.3,1.6
1,2009,4499,1,98000,0,200,51.4,2.2
1,2013,6625,1,51504,0,30,62.8,2.0
1,2004,3495,0,44000,3,325,30.7,2.0
1,2016,10249,1,47352,0,20,67.3,1.6
1,2009,4994,1,89000,0,140,54.3,2.0
1,2015,8369,1,76352,0,30,61.4,2.0
1,2009,1985,1,148371,0,150,55.4,2.0
1,2006,2250,1,87743,0,165,49.6,2.0
1,2014,7950,1,58523,0,30,61.4,2.0
1,2016,8799,1,75710,0,30,61.4,2.0
1,2016,9750,1,17895,0,20,67.3,1.6
1,2017,10499,1,32819,0,20,67.3,1.6
1,2016,10868,1,32626,0,20,67.3,1.6
1,2010,5495,1,79031,3,200,42.2,1.8
1,2016,11499,1,7800,0,30,62.8,2.0
1,2016,7950,1,59244,0,20,67.3,1.6
1,2011,2995,0,127000,0,235,42.8,2.2
1,2009,2890,1,114000,0,145,55.4,2.0
1,2011,5695,1,75000,3,200,42.2,1.8
1,2010,5495,0,80000,0,260,42.2,2.2
1,2003,850,1,167054,0,205,48.7,2.0
1,2017,15500,0,23622,3,160,44.1,1.8
1,2006,1990,1,125000,3,240,39.2,1.8
1,2014,3930,1,142000,0,30,62.8,2.0
1,2007,1200,0,120000,3,300,36.7,1.8
1,2012,8995,0,58000,3,200,42.2,1.8
1,2009,6695,0,43134,3,200,42.2,1.8
