model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
3,2018,17990,0,22915,1,135,74.3,1.8
3,2019,23790,0,7620,1,135,74.3,1.8
3,2020,27990,0,985,1,135,58.9,1.8
3,2017,14690,1,17258,3,145,47.9,1.2
3,2019,24995,0,2223,1,140,74.3,1.8
3,2018,20995,0,21174,1,140,74.3,1.8
3,2018,21995,0,27881,1,135,74.3,1.8
3,2019,22995,1,236,3,145,41.5,1.2
3,2018,15570,1,26930,3,145,47.1,1.2
3,2017,18650,0,13805,1,135,74.3,1.8
3,2017,15990,0,3920,3,145,47.9,1.2
3,2019,21980,1,9999,3,145,41.5,1.2
3,2019,26980,0,10000,1,135,54.3,2.0
3,2018,19990,0,12332,1,135,74.3,1.8
3,2018,21995,0,24771,1,135,74.3,1.8
3,2017,16995,1,14551,3,145,47.1,1.2
3,2019,22795,0,9045,1,135,74.3,1.8
3,2018,22995,0,15441,1,135,74.3,1.8
3,2018,23495,0,7733,1,135,74.3,1.8
3,2018,21995,0,14214,1,135,74.3,1.8
3,2018,22095,0,10472,1,135,74.3,1.8
3,2019,27295,0,1748,1,135,74.3,1.8
3,2018,23495,0,11882,1,135,74.3,1.8
3,2018,22995,0,14494,1,135,74.3,1.8
3,2017,16795,1,17530,3,145,47.1,1.2
3,2017,17998,0,8001,3,145,47.9,1.2
3,2017,17998,0,19524,1,140,74.3,1.8
3,2017,19998,0,16752,1,140,74.3,1.8
3,2017,21698,0,16276,1,135,74.3,1.8
3,2018,17990,0,14000,3,145,47.9,1.2
3,2017,18798,0,11387,3,145,44.8,1.2
3,2017,19995,0,30612,1,135,74.3,1.8
3,2017,21495,0,13025,1,140,74.3,1.8
3,2017,17495,0,21835,3,165,44.8,1.2
3,2017,20495,0,16990,1,135,74.3,1.8
3,2017,21495,0,18628,1,135,74.3,1.8
3,2019,23495,0,10494,1,140,74.3,1.8
3,2017,22995,0,12000,1,135,74.3,1.8
3,2017,20995,0,14600,1,0,74.3,1.8
3,2017,21495,0,19074,1,0,74.3,1.8
3,2018,18495,0,11250,3,145,47.9,1.2
3,2017,19980,0,20055,1,0,74.3,1.8
3,2017,20395,0,15807,1,0,74.3,1.8
3,2017,15998,1,29760,3,145,47.1,1.2
3,2018,22500,0,9102,1,140,74.3,1.8
3,2017,20995,0,24500,1,135,74.3,1.8
3,2019,29486,0,3258,1,135,54.3,2.0
3,2019,28495,0,3500,1,135,74.3,1.8
3,2017,14750,1,16996,3,150,47.9,1.2
3,2017,11995,1,56382,3,145,47.9,1.2
3,2017,21500,0,5643,1,135,74.3,1.8
3,2017,22500,0,6616,1,135,74.3,1.8
3,2019,25700,0,3066,1,135,74.3,1.8
3,2017,21290,0,15977,1,135,74.3,1.8
3,2018,19125,0,19404,1,135,74.3,1.8
3,2018,17498,0,28451,1,135,74.3,1.8
3,2017,17990,0,17113,3,145,44.8,1.2
3,2018,18498,0,25576,1,135,74.3,1.8
3,2017,18490,0,26347,3,145,44.8,1.2
3,2017,21690,0,9117,1,0,74.3,1.8
3,2017,17998,0,12287,1,135,74.3,1.8
3,2017,19298,0,27893,1,135,74.3,1.8
3,2017,17695,1,19494,3,145,47.1,1.2
3,2016,18000,0,39666,1,0,74.3,1.8
3,2018,22491,0,7521,1,135,74.3,1.8
3,2019,25164,0,15731,1,135,74.3,1.8
3,2019,16995,1,12887,3,145,41.5,1.2
3,2018,21995,0,17929,1,140,74.3,1.8
3,2016,20562,0,18738,1,0,74.3,1.8
3,2019,25305,0,8897,1,135,74.3,1.8
3,2019,29300,0,3060,1,135,54.3,2.0
3,2017,16752,1,17785,3,145,47.1,1.2
3,2017,21388,0,13315,1,0,74.3,1.8
3,2018,17498,0,28414,1,135,74.3,1.8
3,2017,19991,0,30141,1,0,74.3,1.8
3,2017,21052,0,9221,1,0,74.3,1.8
3,2017,21501,0,12891,1,0,74.3,1.8
3,2019,24595,0,6692,1,135,74.3,1.8
3,2019,29140,0,5008,1,135,54.3,2.0
3,2017,14392,0,72243,1,0,74.3,1.8
3,2018,16691,0,7500,3,150,47.9,1.2
3,2019,25991,0,6829,1,135,74.3,1.8
3,2019,26791,0,2373,1,135,74.3,1.8
3,2020,28991,0,3798,1,140,54.3,2.0
3,2017,17000,0,39917,1,135,74.3,1.8
3,2017,21234,0,17386,1,140,74.3,1.8
3,2017,18802,0,45595,1,0,74.3,1.8
3,2018,17787,0,16716,1,135,74.3,1.8
3,2019,23688,0,9651,1,140,74.3,1.8
3,2018,20995,0,9956,3,145,34.5,1.2
3,2019,25000,0,6965,1,140,74.3,1.8
3,2017,21499,0,21509,1,0,74.3,1.8
3,2017,22250,0,18000,1,140,74.3,1.8
3,2018,19500,1,17325,3,150,47.1,1.2
3,2017,19698,0,21890,1,135,74.3,1.8
3,2018,17498,0,28775,1,135,74.3,1.8
3,2017,20000,0,12771,1,0,74.3,1.8
3,2019,23499,0,4902,1,135,74.3,1.8
3,2018,23745,1,9511,3,145,41.5,1.2
3,2017,19495,0,41000,1,0,74.3,1.8
3,2017,17399,0,31216,1,0,74.3,1.8
3,2018,24995,0,4438,1,135,74.3,1.8
3,2019,27990,0,5500,1,135,57.7,1.8
3,2019,22995,0,6300,1,140,54.3,2.0
3,2018,15790,1,12600,3,145,41.5,1.2
3,2017,14995,1,23192,3,145,47.1,1.2
3,2018,17740,0,29473,1,135,74.3,1.8
3,2017,18995,0,35116,1,0,74.3,1.8
3,2017,16689,0,31455,1,0,74.3,1.8
3,2018,15110,1,11459,3,145,47.9,1.2
3,2017,15695,1,22757,3,150,47.1,1.2
3,2018,21500,0,15386,1,135,74.3,1.8
3,2019,23995,0,2276,1,140,74.3,1.8
3,2018,18695,0,19492,1,135,74.3,1.8
3,2017,20750,0,31288,1,140,74.3,1.8
3,2017,21495,0,11006,1,0,74.3,1.8
3,2018,19995,0,7000,3,145,47.9,1.2
3,2017,16795,1,10000,3,145,47.1,1.2
3,2018,22390,0,16128,1,140,74.3,1.8
3,2017,21900,0,11879,1,0,74.3,1.8
3,2017,21000,0,17996,1,0,74.3,1.8
3,2019,26700,0,3499,1,135,74.3,1.8
3,2019,22995,1,15000,3,145,41.5,1.2
3,2016,20995,0,27954,1,0,74.3,1.8
3,2017,18995,0,42888,1,135,74.3,1.8
3,2018,22995,0,26000,1,140,74.3,1.8
3,2018,22750,0,17000,1,135,74.3,1.8
3,2017,20995,0,20899,1,135,74.3,1.8
3,2017,13995,1,34768,3,150,47.9,1.2
3,2018,22500,0,15800,1,140,74.3,1.8
3,2018,21995,0,5523,1,135,74.3,1.8
3,2018,19995,0,10312,1,140,74.3,1.8
3,2017,21995,0,11499,1,135,74.3,1.8
3,2017,20995,0,11084,1,0,74.3,1.8
3,2017,20766,0,23498,1,140,74.3,1.8
3,2017,21995,0,16250,1,135,74.3,1.8
3,2018,19995,0,30068,1,135,74.3,1.8
3,2019,23466,0,6164,1,135,74.3,1.8
3,2018,21534,0,18033,1,135,74.3,1.8
3,2019,26932,0,9925,1,135,74.3,1.8
3,2018,22251,0,18932,1,135,74.3,1.8
3,2017,21171,0,27965,1,0,74.3,1.8
3,2017,15627,1,32000,3,150,47.1,1.2
3,2019,23483,0,6000,1,135,74.3,1.8
3,2017,19245,0,44973,1,0,74.3,1.8
3,2018,16100,1,7780,3,145,47.9,1.2
3,2018,20251,0,12610,1,135,74.3,1.8
3,2016,20365,0,33261,1,0,74.3,1.8
3,2018,19997,0,30924,1,135,74.3,1.8
3,2019,24500,0,3067,1,135,74.3,1.8
3,2017,15495,1,31448,3,145,47.1,1.2
3,2019,23234,0,9043,1,135,74.3,1.8
3,2017,19950,0,30920,1,0,74.3,1.8
3,2017,17450,0,27974,3,145,44.8,1.2
3,2017,22450,0,15454,1,0,74.3,1.8
3,2018,21950,0,20168,1,135,74.3,1.8
3,2017,15950,1,30514,3,145,47.1,1.2
3,2017,19950,0,31287,1,0,74.3,1.8
3,2017,15350,1,22461,3,150,47.1,1.2
3,2019,26500,0,2420,1,135,74.3,1.8
3,2019,25000,0,6637,1,135,74.3,1.8
3,2018,23000,0,29526,1,135,74.3,1.8
3,2017,22495,0,51800,1,0,74.3,1.8
3,2017,20690,0,18851,1,0,74.3,1.8
3,2016,15495,1,20000,3,145,47.1,1.2
3,2017,21945,0,22433,1,0,74.3,1.8
3,2017,19491,0,55900,1,0,74.3,1.8
3,2019,23991,0,4000,1,140,74.3,1.8
3,2019,25991,0,4500,1,135,74.3,1.8
3,2018,22991,0,13838,1,135,74.3,1.8
3,2017,17281,1,25294,3,145,47.1,1.2
3,2017,19815,0,34506,1,0,74.3,1.8
3,2019,26401,0,3521,1,135,74.3,1.8
3,2018,22491,0,12800,1,135,74.3,1.8
3,2019,23895,0,6792,1,135,74.3,1.8
3,2019,25295,0,1279,1,135,74.3,1.8
3,2019,24525,0,9121,1,135,74.3,1.8
3,2018,17798,0,20733,3,145,47.9,1.2
3,2018,21381,0,22159,1,140,74.3,1.8
3,2017,16422,1,26694,3,145,47.1,1.2
3,2017,19950,0,25984,1,140,74.3,1.8
3,2017,22290,0,20292,1,0,74.3,1.8
3,2017,20695,0,17868,1,0,74.3,1.8
3,2018,21995,0,22974,1,140,74.3,1.8
3,2017,20695,0,23544,1,0,74.3,1.8
3,2017,22490,0,18789,1,0,74.3,1.8
3,2017,19901,0,23933,1,140,74.3,1.8
3,2017,19995,0,31000,1,0,74.3,1.8
3,2018,21999,0,11252,1,135,74.3,1.8
3,2017,20495,0,29944,1,0,74.3,1.8
3,2017,20495,0,22191,1,140,74.3,1.8
3,2019,28999,0,2771,1,135,54.3,2.0
3,2017,21081,0,18126,1,0,74.3,1.8
3,2017,20347,0,16179,1,0,74.3,1.8
3,2018,18490,1,7368,3,145,41.5,1.2
3,2017,19901,0,31590,1,140,74.3,1.8
3,2017,19901,0,21559,1,0,74.3,1.8
3,2018,22450,0,12958,1,135,74.3,1.8
3,2019,25100,0,8111,1,135,74.3,1.8
3,2018,15131,1,14013,3,150,47.9,1.2
3,2017,17895,0,29972,1,0,74.3,1.8
3,2018,20195,0,19500,1,140,74.3,1.8
3,2017,17300,0,31669,1,0,74.3,1.8
3,2017,18499,0,9981,3,150,44.8,1.2
3,2017,14300,1,46571,3,145,47.1,0.0
3,2017,20300,0,23521,1,135,74.3,1.8
3,2019,25500,0,2560,1,135,74.3,1.8
3,2018,17400,1,12000,3,145,47.1,1.2
3,2018,21799,0,19536,1,135,74.3,1.8
3,2017,19699,0,23999,1,135,74.3,1.8
3,2018,16690,1,16429,3,145,6.0,1.2
3,2017,19999,0,30234,1,0,74.3,1.8
3,2019,21995,0,10036,1,140,74.3,1.8
3,2019,14799,1,15677,3,145,41.5,1.2
3,2019,14799,1,12298,3,145,41.5,1.2
3,2017,16499,1,12000,3,145,47.1,1.2
3,2018,24295,0,6129,1,135,74.3,1.8
3,2018,16995,1,863,3,145,41.5,1.2
3,2019,26495,0,7132,1,140,57.7,1.8
3,2018,21995,0,18687,1,140,74.3,1.8
3,2018,22995,0,21626,1,135,74.3,1.8
3,2017,20995,0,19000,1,135,74.3,1.8
3,2017,21995,0,8883,1,135,74.3,1.8
3,2017,20475,0,22709,1,0,74.3,1.8
3,2020,25295,0,219,3,145,34.5,1.2
3,2019,24795,0,6037,1,135,74.3,1.8
3,2019,25995,0,4811,1,135,74.3,1.8
3,2018,23995,0,8630,1,135,74.3,1.8
3,2017,14995,1,32500,3,150,47.1,1.2
3,2017,19995,0,19096,1,0,74.3,1.8
3,2019,23495,0,6954,1,135,74.3,1.8
3,2017,20495,0,9740,1,135,74.3,1.8
3,2019,18600,1,12644,3,145,41.5,1.2
3,2017,19500,0,33084,1,0,74.3,1.8
3,2017,20990,0,12590,1,0,74.3,1.8
3,2017,20700,0,26940,1,135,74.3,1.8
3,2019,20485,0,9018,1,140,74.3,1.8
3,2017,12695,1,38465,3,145,47.9,1.2
3,2018,17991,0,14533,3,145,47.9,1.2
3,2019,25495,0,9028,1,140,74.3,1.8
3,2018,22975,0,8626,1,140,74.3,1.8
3,2017,22975,0,22070,1,140,74.3,1.8
3,2018,22975,0,7910,1,140,74.3,1.8
3,2017,19461,0,11450,1,0,74.3,1.8
3,2017,21975,0,23552,1,0,74.3,1.8
3,2017,20991,0,15869,1,0,74.3,1.8
3,2017,15991,1,23466,3,150,47.1,1.2
3,2019,20999,0,7104,3,145,34.5,1.2
3,2019,26499,0,1970,1,140,57.7,1.8
3,2018,23799,0,9971,1,135,74.3,1.8
3,2020,27999,0,3545,1,140,54.3,2.0
3,2019,21491,1,6589,3,145,41.5,1.2
3,2017,20450,0,21221,1,135,74.3,1.8
3,2019,22450,0,12567,1,140,74.3,1.8
3,2017,20990,0,14862,1,140,74.3,1.8
3,2017,14500,0,106470,1,135,74.3,1.8
3,2018,20950,0,12700,1,135,74.3,1.8
3,2018,22999,0,12365,1,140,74.3,1.8
3,2019,23699,0,6354,1,140,74.3,1.8
3,2017,21999,0,11952,1,140,74.3,1.8
3,2019,23450,0,10529,1,135,74.3,1.8
3,2017,15450,1,30878,3,145,47.1,1.2
3,2017,16450,1,20000,3,145,47.1,1.2
3,2017,20491,0,9000,1,135,74.3,1.8
3,2017,15991,1,9103,3,145,47.1,1.2
3,2019,22993,0,8000,1,135,74.3,1.8
3,2018,21995,0,21410,1,135,74.3,1.8
3,2017,20995,0,14000,1,0,74.3,1.8
3,2018,20791,0,21380,1,135,74.3,1.8
3,2019,23991,0,2116,1,135,74.3,1.8
3,2018,21991,0,10977,1,135,74.3,1.8
3,2019,22991,0,14408,1,135,74.3,1.8
3,2017,17999,0,42192,1,0,74.3,1.8
3,2017,19990,0,21107,1,135,74.3,1.8
3,2019,21491,1,2075,3,145,41.5,1.2
3,2017,17991,1,6126,3,145,47.1,1.2
3,2018,18490,0,18620,3,145,47.9,1.2
3,2017,19491,0,25411,1,135,74.3,1.8
3,2017,19495,0,29129,1,0,74.3,1.8
3,2018,19999,0,29977,1,135,74.3,1.8
3,2018,18999,0,42595,1,135,74.3,1.8
3,2017,15490,0,59000,1,0,74.3,1.8
3,2017,18450,0,46000,1,135,74.3,1.8
3,2019,26995,0,8152,1,135,74.3,1.8
3,2017,20995,0,26220,1,0,74.3,1.8
3,2017,17995,0,38674,1,0,74.3,1.8
3,2020,25000,0,3520,2,135,57.7,1.8
3,2018,21000,0,14906,1,140,74.3,1.8
3,2018,16500,1,34161,3,145,47.1,1.2
3,2019,23990,0,8179,1,135,74.3,1.8
3,2019,24490,0,7206,1,135,74.3,1.8
3,2019,29390,0,3000,2,135,54.3,2.0
3,2018,22390,0,18154,1,140,74.3,1.8
3,2017,20990,0,21936,1,135,74.3,1.8
3,2019,25990,0,3720,1,135,74.3,1.8
3,2020,25450,0,1140,2,135,57.7,1.8
3,2018,22490,0,8829,1,135,74.3,1.8
3,2019,26990,0,6000,2,135,57.7,1.8
3,2020,23550,0,1121,2,135,58.9,1.8
3,2017,14995,1,28360,3,145,47.1,1.2
3,2018,23500,0,16809,1,135,74.3,1.8
3,2019,15000,1,17486,3,145,41.5,1.2
3,2017,15000,0,29266,3,150,47.9,1.2
3,2018,19200,0,27175,1,135,74.3,1.8
3,2017,17900,0,29543,1,0,74.3,1.8
3,2017,18200,0,36757,1,0,74.3,1.8
3,2019,24798,0,8300,1,135,74.3,1.8
3,2019,24450,0,15872,1,135,74.3,1.8
3,2020,27900,0,2050,2,135,57.7,1.8
3,2017,20995,0,31189,1,135,74.3,1.8
3,2018,17800,0,15736,3,145,47.9,1.2
3,2019,24990,0,8665,1,135,74.3,1.8
3,2018,23880,0,21755,1,135,74.3,1.8
3,2017,20995,0,7762,1,0,74.3,1.8
3,2017,18995,0,44500,1,0,74.3,1.8
3,2017,19490,0,32900,1,0,74.3,1.8
3,2019,28762,0,3498,2,135,54.3,2.0
3,2019,24990,0,4595,1,135,74.3,1.8
3,2017,20550,0,35914,1,0,74.3,1.8
3,2017,19300,0,9220,1,0,74.3,1.8
3,2017,18999,0,19315,3,0,74.3,1.8
3,2018,18999,1,16200,3,150,34.5,1.2
3,2019,25695,0,9089,1,135,74.3,1.8
3,2019,25995,0,3246,1,140,74.3,1.8
3,2017,15999,1,5656,3,145,47.1,1.2
3,2017,21250,0,24212,1,0,74.3,1.8
3,2018,19500,0,27856,1,135,74.3,1.8
3,2018,23495,0,8913,1,135,74.3,1.8
3,2017,19950,0,17805,3,140,74.3,1.8
3,2017,20575,0,25038,1,0,74.3,1.8
3,2017,14860,0,27850,3,150,47.9,1.2
